as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
31559,43607,STREFA,Przedsiebiorstwo Handlowo-Uslugowe Streafa Grzegorz Borowski,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,56293,KEWIKONET-...,Kewiko LLC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,61266,JZD-AS,"Jehovas Zeugen in Deutschland, K.d.O.R.",Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,48469,MNEMONIC-OSL,mnemonic AS,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,17254,TNE-GLOBAL...,"TNE Global Telecom, LLC.",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,47031,CITY-CVILL...,City of Charlottesville,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,262885,(no data),MAPFRE VERA CRUZ SEGURADORA S/A,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,199635,NEXTTELL-M...,"LLC ""NextTell'",En,1,1,"1,024",0.00%,0.00%,0.00%,4
31559,25257,DR-SOFT-AS,DR SOFT SRL,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,37122,SMILE-UG,Smile Communications Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,2
31559,60032,CCS,SNC CCS,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,31281,BOFHNET,"Biuro Obslugi Firm Handlowych s.c. Jan Orzechowski, Maciej Orzechowski",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,50306,Dubousov,Oleg Dubousov,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,5797,CISPROD-AS,CheckFree Corporation,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60686,IMT-AS,SAS Inter Mutuelles Teleassistance,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,23653,BNPP-AS-SG,"BNP Paribas SG, Transit AS, Singapore",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,45416,CBIT-INTER...,CBIT Internet,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,18918,UNOCOMM,Uno Communications Inc.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,33101,SOLIDTECHN...,Solid Technology,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,23766,EA-SG-AP,Electronic Arts,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,58048,BEZHECK-AS,Bezheckaya Internet Company ltd.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,7696,MODICAGROU...,Modica Group,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,38947,KNETWORKMEDIA,K Network Media SRL,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,198438,ASINTRAST,"""INTRAST"" Ltd.",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,45087,CDFG,China Duty Free group,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,34576,REGIONSKAN...,Skane Lans Landsting,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59661,Telekom365-AS,LLC Telekom365,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,58634,ESP-IT-AS-AP,Expert Solutions Providers Pty Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,20817,DELTANET-AS,OOO DeltaCOMM,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,30213,AURORA-LOA...,Aurora Loan Services LLC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,196978,ASTUMA,Milos Tuma,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,31584,CASCO-AS,Akzo Nobel Nederland B.V.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60989,Sinergia,Moscato Daniela trading as Sinergia Telecomunication,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,44269,gelios-as,Electro-Communication Telecom Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59828,TOTALSAFE,TotalSafe Sp. z o.o.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,43808,USS-AS,OOO Polyus Dostupa,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,34919,MONTAN-NET,Montan Telecom AG,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,28373,(no data),"Bajanet Comunicaciones, S.A. de C.V.",Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,18014,CITYLINK-S...,"Citylink Co., Ltd, ISP, Siem Reap",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,43816,ASMANNET,Mann Net Sp. Z o.o.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,327812,Metacom,Metacom (Pty) Limited,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60707,GMN-AS,Gimelnet D.O.O.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,22922,SHGREENPOINTS,"ProLogic Consumer Marketing Services, Inc",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,39300,WHS,Private Enterprise Shtambur Mikhailo Oleksandrovich,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59791,LINQHOST,Linqhost B.V.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,11266,SMUGMUG,"SmugMug, Inc.",Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,52618,(no data),Nathalia Tintori Minetto ME,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,56788,ROSA-AS,ZAO ROSA,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,42297,EITADAT-AS,Eitadat Oy,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,2596,CSP-SCHOOL...,CSP s.c. a r.l.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,26672,EACANADA,Electronic Arts Canada,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,52926,(no data),ZAPNET Provedor de Internet Ltda.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,11296,INDEPENDEN...,"Independent Health Association, Inc.",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,131385,VTV-AS-VN,Trung tam Tin hoc va Do luong - Dai THVN,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,57891,Maxtv,N.SH. MAXTV,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,34216,TRENITALIA-AS,TRENITALIA SPA,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,198638,flexbit-at-as,Juergen Bachinger,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,52546,(no data),Santanet Provedor de Internet,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,52335,(no data),Colombia Hosting,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,131419,SMARTLINK-...,"Smartlink Card., JSC",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,263140,(no data),Net-Uai Internet Provider LTDA ME,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,4858,CORPITA-AS-AP,Corpita Pty Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,48877,YUNICOM-AS,Yunicom Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,50418,NETSOLUTIONS,Setevye Resheniya Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,16786,ART-COM,"Art.com, Inc.",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,47892,FTEN-EU-ASN,FTEN Inc,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,58491,INDONAP-AS-ID,PT Sarana Mukti Adijaya,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,262289,(no data),Singular Comunicações Multimidia Ltda,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,33866,ELAN,Elan Ltd.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,50882,MAXNETT,Maxnett Ltd.,En,1,1,"1,024",0.00%,0.00%,0.00%,2
31559,327737,CSBT,Custom Solutions Business Trust,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59930,Telegram_M...,Telegram Messenger LLP,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,26968,PSD-ROCKET-AS,Rocket Networks,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60540,smartlink,AL KHALEEJ TRAINING AND EDUCATION Joint-Stock company,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,199425,ASN-NDA-SWE,North Development AB,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,44765,MAKENEWMED...,MakeNewMedia Communications GmbH,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,14152,NETPULSE-1,Netpulse Services,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,20267,INTERNETSE...,INTERNET SERVER CONNECTIONS INC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,4894,COANAHEIM,City of Anaheim,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60828,AKUBE,AKUBE SAS,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,197721,RAKO-LAN,Uslugi Komputerowe Radoslaw Kozdeba,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,16174,INTUITIV-AS,Intuitiv Autonomous System,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,55129,METHOD,Method Technologies Inc.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,12082,NWN-CORPOR...,NWN Corporation,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,50135,OPWAN-AS,OpWan SARL,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,196688,NAVIGATOR-AS,Navigator Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,57605,ASN-HELPTEH,Helpteh Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,327698,BInfraco,Broadband Infraco,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,18873,LACKLANDIT,"Lackland Acquisition II, LLC.",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,27275,TBC,The Banff Centre for Continuing Education,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,43359,TBC,The Banff Centre for Continuing Education,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,197115,KEVA,KEVA,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,31016,FastNet-AS,PE Kovalkov Oleg Anatolyevych,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,19986,BUC-INTL,BUC INTERNATIONAL,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,262990,(no data),VIRTUAL CENTER HOSTING TECNOLOGIA EIRELI,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,52966,(no data),Raufer Informática Ltda,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,55973,AS55973,(no data),En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,56809,KARSTENSEN,PE KARSTENSEN IT,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60848,MNEMONIC-SVG,mnemonic AS,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,61253,FTF-NETWORK,FTF,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,31437,PUIG,"LTD ""Persha Ukrainska informatsiyna gruppa""",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,37159,IMAGINET,Alexandre Miller cc t/a Imaginet,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,51638,SOVBANK-AS,ZAO Bank Sovetskiy,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,131394,CLOUDOVS-A...,Cloudovs Vietnam Technology Joint Stock Company,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,10377,SOUNDCHOICE,Sound Choice Communications LLC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,36301,USJHSD-AS,Pagosa Mountain Hospital,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,131177,NAVITAIRE-...,Accenture Australia Pty Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59827,Futureweb-AS,Futureweb BVBA,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,43692,ZD-AS,ZD Communications Oy,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,41348,KAMELMAG-U...,Kamelmag-Ukraine Limited,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,47265,DIGIPLUG,DigiPlug SASU,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,24089,VNNIC-AS-AP,Vietnam Internet Network Information Center,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60530,INTERCONN-AS,Interconn S.r.l.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59351,KUNCL-KH,Khmer tower Russia load Sangkat toul Thla Khan sensok,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,29591,NETAPP-EME...,NETAPP Holding and Manufacturing BV,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,39764,DOLPHIN,Dolphin Systems AG,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,20491,ASWASKO,WASKO S.A.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,50505,ATS-AS,ATS sp.j.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,30030,SIMPLEXITY,"Wal-Mart Stores, Inc.",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,132943,Renaissanc...,ZAM ZAM NET,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60662,DATACOMM,Data Communication & Software i Grondal Aktiebolag,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,50594,VINFAST-AS,Stasishen Aleksandr Afanasiyovich,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,198367,ASINKOTEL,"INKO-Telecom, LLC",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,57904,ASVEVYNET,Vevynet s.r.o.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,15905,HLOPTIC-AS,OOO Galioptik,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,58914,PUDDLENETP...,Puddlenet Pty Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,51186,ITAR-TASS-AS,ITAR-TASS State Enterprise,En,1,1,"1,024",0.00%,0.00%,0.00%,4
31559,327744,AFRIMAX-UG...,Afrimax Uganda,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,30714,PHX-ASN,Axway Inc,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,34636,Laser-AS,Laser Company Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,33429,NMT-DENVER,Newmont USA Limited,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,27448,3-WAVE,Kayenta Technologies,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,197502,WMCSI-AS,WMC SYSTEMY INFORMATYCZNE SP. Z O.O.,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,2
31559,56401,ASMIRTELEKOM,"PC ""MIRTELEKOM""",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59461,ASBERLAYN,"TOV ""BERLAYN""",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,197840,INTERSIEC,F.H.U. Intersiec Urszula Kolodziej,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,262836,(no data),ABC Net Telecomunicações e Tecnologia Ltda,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,47168,LENVENDO-AS,"LLC ""Lenvendo-Soft""",Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,15867,ED-PARTNER-AS,ED-PARTNER LLC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,51226,IBB-AS,TK Internet Business Bureau CJSC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,37645,ZAP-Angola,ZAP,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,53805,WI-LINC,Wireless Linc,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59770,GARANT-AS,SLUCKOBLGARANT LLC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60723,Neuropublic,NEUROPUBLIC SA,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,42870,SIBINTEK-V...,Siberian Internet Company,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,43381,MOD-AS,Israel Ministry Of Defence,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,9077,UFSC-AS,Institution of Russian Academy of Sciences Ufa Scientific Centre RAN,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59780,SURFBOXX,SurfboxX IT-Solutions GmbH,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,32597,AS-NEWWAVE...,NEW WAVE NET CORPORATION,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,18758,ADRECOM,Adrecom,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,40072,NASHFINCH2,Nash-Finch Company,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,198984,Bialnet-AS,"Bialnet R.Iwaniuk,A,Bubienczyk,M.Wichowski",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,16107,COMDIRECT,Comdirect Bank AG,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,13240,(no data),TRENDLINE INFORMATION & COMMUNICATION SERVICES LTD.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,49878,DAGNET-AS,"Regional Public Organization, ""Dagestan computers networks Dagnet""",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,61394,GL-EVENTS_SI,GL EVENTS SI SNC,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,25300,VEM-SISTEMI,VEM SISTEMI S.p.A.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,52297,(no data),"HAICOM (Haiti Communications, S.A.)",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59356,VMCENTRAL-...,VMCENTRAL Cloud Services,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,40757,MMG,MMG Insurance Company,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,11868,ATICLOUD-ATL,SITA,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,199367,AS_GBP,Globe Business Publishing Limited,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59865,ivm,Ivent Mobile bv,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,39265,BERN,Stadtverwaltung der Stadt Bern,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,40013,CARDINAL-L...,Cardinal Logistics Management Corporation,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,17662,NETSTAR-AP,NetStar Networks Systems Integrator Sydney Head Office,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,52894,(no data),Klisa Net Telecomunicações e Multimidia LTDA ME,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,13543,CITYOFCOOK...,City of Cookeville,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,42611,HOSTUA-AS,PE Vladimir Vladimirovich Rubtsov,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,44899,SKYTEL-AS,SKYTEL LLC,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60468,TVKG,Zaklad Uslug Telewizji Kablowej Leslaw Dorobek,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59926,CHCH-AS,Christian Hoffmann,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,132456,MODICA-AKL...,Modica Group,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,13945,PRISMTECHN...,PRISM Technologies,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,33533,FAIRPLEX-I...,Fairplex,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,24098,ETHERWAVE-AS,Fish Telecom Pty. Ltd.,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,50958,WINTERNET,OOO W-INTERNET,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,53981,GOGIINET,Gogii Inc.,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,37472,NIGCOMSAT,Nigerian Communications Satellite Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,46174,IMPREZZIO-B,Imprezzio Inc,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,55121,IQVOICE,"InterQoS Online, Inc.",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,33264,YIPTEL,"YIPTEL, L.L.C.",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,26316,ASN-ALTAVI...,AltaVista Company,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,49554,SIORAS-AS,P.P.Shirshov Institute of Oceanology RAS,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,46798,SSCSINC,"Service Station Computer Systems, Inc.",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,28592,(no data),FastSoft Informatica Ltda,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60864,interraoit,"LTD ""INTER RAO Information Technology""",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,59803,cceip,CC Engineering Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,262586,(no data),R4 Informática Ltda,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,58792,WI-GATE,"WirelessGate, Inc.",Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,262831,(no data),N G B Pires & CIA LTDA,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,32315,WJBTN-AS,The Western James Bay Telecom Network,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,43968,TOP-NET-AS,TOP-NET S.C.,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,61289,OSONET-AS,OSONET Piotr Grzesiak Tadeusz Lukasik Jan Michlik s.c.,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,36809,COCG---CIT...,City of Coral Gables,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,22865,PROJECT-PE...,Project Performance Corporation,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,28815,LERKINS-MNT,Lerkins Group Sp. z o. o.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,17256,CIC-SCCA-AS,Creative Interconnect Communications LLC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,196770,BIGTELECOM...,"JSC ""BIG Telecom Lipetsk""",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,16995,ASN-NTG,Names To Go Inc.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,263048,(no data),Bitcomnet Tecnologia em Transmissao de Dados Ltda,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,58817,GAHARU-AS-ID,PT. Gaharu Sejahtera,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,35565,TRUST-IT-S...,Trust-IT Sweden AB,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,42798,VOLSNET-AS,PE Olena Mikhailovna Kolyada,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,34249,TNKBP-AS,OAO TNK-BP Management,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,26711,ICANN-MDR,ICANN,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,327792,CSS-net,CSS-net,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60525,INNOVA,Innova Distribution LLC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,263133,(no data),LOL Conectividade Ltda,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,20441,AFFINA-AS-1,"AFFINA, LLC",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,197352,TINEXT,TINEXT SA,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,199308,QUALIT-AS,QUAL.IT S.A.S.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,47923,LANCRAFT-AS,LanCraft Ltd.,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,52210,AsreTeleCo...,Age of Telecommunication and Data transfer Sepahan PLC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,61233,TERRA-NET-AS,Tomasz Guzowski trading as Terra.net.pl.,En,1,1,"1,024",0.00%,0.00%,0.00%,2
31559,197073,KUZNETSOVS...,FOP Chaika Nadija Jakivna,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,53988,DIGIDESERT,Digi Desert LLC,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,41681,NTV-TV-AS,OJSC Televison Company NTV,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,40031,SATCOM-SYS...,Satcom Systems Incorporated,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60244,DK-SOSI,SOS International A/S,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,41611,BLUENET-AS,BLUE INTERNET TELECOM SRL,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,46629,NETIP-GA,Network IP,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,41269,UA-CATIC-AS,"JSC ""Crimean American trade-Industrial Company""",En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,199277,Yadle,Yadle S.A.S.,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,25275,Richemont-AS,Richemont International SA,Co,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,53944,JJT-GULFTECH,J & J Telecommunications,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,199483,LINKER-AS,NextiraOne Europe B.V.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,9825,SDNP-BD-AS,AFTAB IT AS Number for BDIX Peering,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,51416,MKS-AS,RTK-Siberia Ltd.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,46745,GCSSK12NET,Gainesville City Schools,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,49585,INET-SOLUT...,SC Inet Solutions and Services SRL,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,48272,ICTNET-UA-AS,FOP Tokarchuk Oleksandr Stepanovich,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,41850,ADEVARUL-AS,SC ADEVARUL HOLDING SRL,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,132610,ITL-AS-AP,Infitack Technologies Limited,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60585,SITEL-VSAT...,SITEL-VSAT sro,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,52458,(no data),WISP INTERNET ECUADOR,Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,197672,INTERPLUS-AS,"P.P.U.H. INTERPLUS M.Mrozek, R.Wozniak Sp. J.",Tr/Ac,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,46095,RSI-HQ,REP Solution Interactive Inc.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,12397,Optocom,Optocom Ltd,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60533,SateliX,SateliX s.r.o.,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,29753,BROISDTXASN,Brownsville Independent School District,En,1,1,"1,024",0.00%,0.00%,0.00%,0
31559,60399,ADAMPOLNET,ADAMPOLNET Damian Bogucki,En,1,1,"1,024",0.00%,0.00%,0.00%,0
