as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
26147,60315,TSETMC,Tehran Securities Exchange Technology Management Co. PLC,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,54144,KLEINART-NET,Shawn Kleinart Consulting,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,50479,ASCNET,PE Podobed Ganna Michaylovna,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,327717,SureTeleco...,SURETELECOM UGANDA LIMITED,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60397,SATTVPLUS-AS,SAT TV PLUS SLU,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,28387,(no data),COMPUTADORAS Y SERVICIOS ESPECIALES SA DE CV,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,43278,BLOGSPIRIT,BLOGSPIRIT,Co,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,199941,EasyConn-AS,EasyConn SRL,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,30260,NOBELLA,"Nobel, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,41807,SKYTELECOM-AS,SC SKYTELECOM SRL,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,9025,SIX-USA,SIX Group Services AG,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,19425,ITA-SOFTWARE,ITA Software LLC,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,61898,(no data),Foco Servicoes de Telecomunicacoes Ltda Me,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,58074,MIVIROM-AS,MIVIROM COM PROD SRL,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,30398,AS-ADS,Automated Data Systems,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,62782,INTELLIGENTAS,1293103 Ontario Limited,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,53244,(no data),PRIMEHOST do BRASIL Ltda,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,263281,(no data),CBR Informática Ltda,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,27991,(no data),Terremark del Caribe a BVI,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60868,BRANDWATCH-AS,Runtime Collective Limited,Co,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,61876,(no data),DELTA CONNECT,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,19060,BRYANLGH-A...,Bryan Health,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60914,TelecomsCo...,Telecoms Consortium Ltd.,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,22088,CITY-OF-ED...,City of Edmonds,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,43460,SANOFIPASTEUR,Sanofi Aventis group SA,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,23012,HEATSEEKER...,"HeatSeeker Technology Partners, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,55420,SABAHNET-A...,APNIC ASN Block,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,198685,ISPU-RUNNET,"The State Educational Institution of Higher Vocational Education ""Ivanovo State",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,201808,BLUECOMM,Blue-Comm SAS,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,27233,AS27233,Ascena,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,51765,ASEUHOST,Oy Crea Nova Russia LTD,Co,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,59943,RADAR-AS,Radar LLC,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,61139,TV-TEOMAR-AS,TV TEOMAR SRL,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,13532,NEED-TO-KN...,"Need To Know News, LLC",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,51511,TRADE-EXPR...,"Daughter Company of LLC Teleradio Company ""Traide-Express""",Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,53717,ICGLINK,"ICG Link, Inc.",Co,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,40936,BLACKBOARD...,Blackboard Connect Inc.,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,201894,FLEXIMUS-AS,FLEXIMUS BVBA,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,23835,SEGANET,SEGA CORPORATION,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,51950,NOVAPOSHTA,Nova Poshta Ltd.,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,17364,SOKA-UNIVE...,Soka University of America,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,14279,HDS-ORL-ASN1,"HD Supply, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,132644,IDNIC-CBNC...,PT. Cyberindo Mega Persada,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,201454,UPHEADS,UPHEADS AS,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60261,LLNW-AE,"Limelight Networks, INC.",Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,40761,PRECISE-NE...,"Precise Networks, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,11777,NCAOC,North Carolina Adminstrative Office of the Courts,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,46729,SAINTLEOUN...,Saint Leo University,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,26130,LIPTINFOR-AS,LIPTINFOR NIGER SA,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,53617,ECSFI,"ECS Financial Services, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,32482,BWCCLEC-EVS,Bandwidth.com Inc. - Engineering,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,32576,LOANMART,1-800LoanMart,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60427,SYSTEM-NET-AS,System-Net Sas,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,262454,(no data),Rmontan Tecnologia Ltda,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,37425,Somcable,SomCable,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,199662,EXION,Exion Networks SA,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,53760,XT-NEWORLEANS,"Xenir, LLC",Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,36883,DATACON,Data Confluence CC (Datacon),En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60688,CSPCORE,CSP Partnership,Co,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,21346,VISTORM-AS,Vistorm Limited,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,55122,DCCLLC,Digital Communications Consulting LLC,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,197563,ULTINET-AS,LLC Ultimate,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60399,ADAMPOLNET,ADAMPOLNET Damian Bogucki,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,51024,OLISAT-AS,International Olisat S.R.L.,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,7251,SUNBELT-AS,ThreatTrack Security,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,7839,MARKTRAVEL,The Mark Travel Corp,Co,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,53676,EMERALD,Emerald Publications,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,52187,LMSOFT-AS,LMSOFT DOO,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,14403,ATIS,"ATIS, Inc.",Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,20293,WU,WESTERN UNION COMPANY,Co,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,264416,(no data),WIANET SOLUCOES E TECNOLOGIA LTDA,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,61340,PROG-IT,Prog-It Oy,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,133387,IDA-AS-IDA...,Infocomm Development Authority of Singapore,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,30402,HARRIS,Harris Interactive Inc.,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,26283,NCIC,Northern Colorado Internet Coop,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,28857,CSC-AS,CSC Computer Sciences Consulting Austria GmbH,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,46296,THF-ALTAMONTE,Travel Holdings Inc,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60432,ASN-forisp,Pietravalle Michele trading as Il Consulente Informatico,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,47725,Teneta,Teneta LTD,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,43162,OLIMP-AS,OLIMP LLC,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,61263,MERIDIAN,Meridian LLC.,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,27020,PRIMET-NET-AS,Prime Therapeutics LLC,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,52373,(no data),ECOM CHACO S.A.,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,24107,COMMARC-AS...,CommArc Consulting Ltd AS,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,33309,IMOBILE3-AS,"iMobile3, LLC",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,43581,PHOTOMEDIA,Smartphoto Services NV,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,26017,BETTENDORF...,Bettendorf Public Library,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,20201,CARYCO-TECH,Caryco Tech,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,264574,CARYCO-TECH,Caryco Tech,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,131587,MEGABANK_ASN,Mega International Commercial Bank,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,30627,EON-NET,"Everyone.net, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,18731,STREAM-GAS...,"SGE IP Holdco, LLC",Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,33729,JAVITS,Jacob K. Javits Convention Center,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,41377,Faktor-AS,"OOO ""Faktor""",Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,199591,FANAP-HOMA,FANAP HOMA.,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,57466,ETS-NET,Eurasian Trade System Commodity Exchange OJSC,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,201766,QLogic-AS,Quatrologic B.V.,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,59870,BOLDHORIZO...,Bold Horizons (PTY) LTD,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,31504,NETSOFT-AS,NETSOFT LTD,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,199278,ADANT-AS,"""Adant LLC""",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,664,DNIC-ASBLK...,DoD Network Information Center,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,262312,(no data),VEX TELECOM SERVIÇOS DE TELECOMUNICAÇÃO LTDA,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,15526,INTERWISE-AS,INTERWISE Ltd,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,3205,ON-CITY-AS,Online-City LLC,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,40148,PRINCE-GEO...,PRINCE GEORGES INTERGOVERNMENTAL NETWORK COMMUNITY COORDINATING COMMITTEE,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,3967,NSM350,"Nationstar Mortgage, LLC",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,51679,Infoteka-AS,"NTP Infoteka, Ltd.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60425,CGNET-AS-PL,Capgemini Polska Sp. z o.o.,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,35553,LUMENIS-AS,Lumenis,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,199795,ONEMARKETING,ONE Marketing A/S,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,58685,DBLTEL-BD,DBL Telecom Ltd,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,54636,AS-DBIO,"Object Rocket, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,62839,FADV,First Advantage,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,56977,ASSTILAR,STILAR Ltd,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,42088,INTERNETLI...,INTERNET LINK SRL,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,132971,SIKKASTAR-...,Sikka Star powered by Sikka Broadband,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,199025,SPRIN-AS,"System-Prom-Invest, LLC",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,33723,SPRIN-AS,"System-Prom-Invest, LLC",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,30423,AMEDI-3-ASN1,"Amedisys, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,51006,ZEN-NETWORK,ZEN Network Technologies Ltd,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,1606,EXCEL-ASN,"Excelenet, Inc",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,4277,SEMBLER-ST...,The Sembler Company,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60050,SP-ASN,Saudi Post Organization,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,264361,(no data),LOCAPACK SERVICOS DE INTERNET LTDA - ME,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,56435,ASUNTRANET,FOP Kukanov Vitaly Yurievich,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,61396,OKNO-TV-AS,Okno-TV Ltd.,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,264417,(no data),MEGALINK IND E COMERCIO LTDA,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,133190,ZONERL-AS-AP,ZONE RESOURCES LIMITED,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,62221,AMAYAMA-AS,"Amayama Auto Co., Ltd.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,29593,ENDOR-AS,WOJCIECH LOREK ENDOR COMPUTERS,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,49723,Signal,"Limited company ""Signal Ltd""",Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,229,MERIT-AS-6,Merit Network Inc.,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,199203,ASKEU,IAC Search & Media Europe Ltd,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,18535,ROCHE-INDY,"Hoffmann LaRoche, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,33633,USG-CORPOR...,"USG Corporation, Inc.",En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,263621,(no data),"PORTO DE CIMA ADM., PARTICIPACAO E SERVICOS S/A",Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,20813,HOU-AS,Hellenic Open University,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,59873,Comsys,Comsys Bulgaria Ltd.,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,10388,ONEUNIFIED,NETinc,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,60964,AUTH-PL-AS,Auth.pl sp. z o.o.,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,34933,IPSGRP-AS,PP Aleksandr Tatarets,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,61105,ONWAVE_UK,Onwave UK Ltd,Tr/Ac,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,263129,(no data),Wavemax Provedor de Internet Ltda,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26147,10340,TELE-TECH,TELE-TECH CO. INC.,En,1,2,"1,024",0.00%,0.00%,0.00%,0
26573,49499,ASIHKRT,Industrie und Handelskammer Reutlingen,En,1,2,768,0.00%,0.00%,0.00%,0
26573,47810,proserv-as,ProService Ltd.,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,56351,TIETORUS-AS,LLC Tieto Rus,En,1,2,768,0.00%,0.00%,0.00%,0
26573,34601,INTERCOM-AS,Intercom Factory S.L.,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,28955,SAMPOEE-AS,Danske Bank A/S Estonia branch,En,1,2,768,0.00%,0.00%,0.00%,0
26573,61134,SAFELOCKAS,Safe-Lock.Net Dawid Partyka,En,1,2,768,0.00%,0.00%,0.00%,0
26573,16490,MTB,Manufacturers and Traders Trust Company,En,1,2,768,0.00%,0.00%,0.00%,0
26573,57880,DARZA-AS,Darza Maria Construct SRL,En,1,2,768,0.00%,0.00%,0.00%,0
26573,55219,SOURCEFIRE...,Sourcefire Labs,En,1,2,768,0.00%,0.00%,0.00%,0
26573,132415,JUSTDIAL-A...,"Palm Court Bldg M, 501/B, 5th Floor, New Link Road",En,1,2,768,0.00%,0.00%,0.00%,0
26573,40992,MAREX,Marex Financial Ltd,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,21169,PolCard-AS,First Data Polska S.A.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,393648,ACTON-SOFT...,Act-On Software,En,1,2,768,0.00%,0.00%,0.00%,0
26573,46153,LOUISVILLE...,Louisville Jefferson County Metro Government,En,1,2,768,0.00%,0.00%,0.00%,0
26573,28752,TTR,ZAO Tatris Telecom,En,1,2,768,0.00%,0.00%,0.00%,0
26573,15458,TLC,"TriLogiC Group, Ltd.",En,1,2,768,0.00%,0.00%,0.00%,0
26573,13355,IRDETO-USA,"Irdeto USA, Inc.",En,1,2,768,0.00%,0.00%,0.00%,0
26573,9975,KBISE-AS-KR,Gyeongsangbuk-do Education Research Institute,En,1,2,768,0.00%,0.00%,0.00%,0
26573,39209,ELABS,e-labs-ag,En,1,2,768,0.00%,0.00%,0.00%,0
26573,34745,TELEWARE,TeleWare Hosted Services Ltd.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,50778,SQLI-AS,SQLI SA,En,1,2,768,0.00%,0.00%,0.00%,0
26573,10647,NACM,Nicholas Applegate,Tr/Ac,1,2,768,0.00%,0.00%,0.00%,0
26573,32161,CCBILL-ASN2,CCBill,En,1,2,768,0.00%,0.00%,0.00%,0
26573,57682,HVDS-AS,TOV HOST VDS,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,26775,K-SWISS,K-Swiss,En,1,2,768,0.00%,0.00%,0.00%,0
26573,34980,ESTAT,Mediametrie-estat,En,1,2,768,0.00%,0.00%,0.00%,0
26573,57314,GLAVKOM-RU-AS,GLAVKOM LTD,En,1,2,768,0.00%,0.00%,0.00%,0
26573,61716,(no data),Rede tupiniquim de comunicacao ltda - ME,En,1,2,768,0.00%,0.00%,0.00%,0
26573,56593,OpenCode,Opencode Systems Ltd.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,50167,CTTELECOM-AS,CT TELECOM LTD,En,1,2,768,0.00%,0.00%,0.00%,0
26573,45766,TRIANGLESE...,Triangle Services Limited.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,13869,UNLEADEDSO...,Unleaded Group,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,7936,NPDGROUP,The NPD Group Inc.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,48600,FOXCOMPUTR...,FOX COMPUTERS SRL,En,1,2,768,0.00%,0.00%,0.00%,0
26573,60466,INTROLAN-I...,INTROLAN Marzenna Barbara Bronakowska,Tr/Ac,1,2,768,0.00%,0.00%,0.00%,0
26573,41990,NETFINITY-AS,NETFINITY LTD,En,1,2,768,0.00%,0.00%,0.00%,0
26573,40226,AKUSA,Alaska USA Federal Credit Union,En,1,2,768,0.00%,0.00%,0.00%,0
26573,60378,GAZAKSA-AS,Grupa Azoty Zaklady Azotowe Kedzierzyn S.A,En,1,2,768,0.00%,0.00%,0.00%,0
26573,16315,LUCID,Absolute Clarity Limited,En,1,2,768,0.00%,0.00%,0.00%,0
26573,131999,LATERAL-PL...,Lateral Plains Pty Ltd,En,1,2,768,0.00%,0.00%,0.00%,0
26573,54022,KMTEL-NET,"K & M Telephone Company, Inc",En,1,2,768,0.00%,0.00%,0.00%,0
26573,28704,Belgacom-AS,BELGACOM S.A.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,54025,CAPELLAUNI...,Capella University,En,1,2,768,0.00%,0.00%,0.00%,0
26573,16809,DOLLARBANK,Dollar Bank,En,1,2,768,0.00%,0.00%,0.00%,0
26573,34291,CINVB-AS,"JOINT-STOCK INVESTMENT BANK OF CHELYABINSK ""CHELYABINVESTBANK""",En,1,2,768,0.00%,0.00%,0.00%,0
26573,42929,ARTEWAN,Artefact SARL,Tr/Ac,1,2,768,0.00%,0.00%,0.00%,0
26573,58918,BCC-MANGOC...,Mango Teleservices Limited,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,263671,(no data),MINAS INFO LTDA-ME,En,1,2,768,0.00%,0.00%,0.00%,0
26573,41964,TERRASIP-AS,TerraSip S.A.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,13209,ATOM-HOSTING,Atom Hosting SRL,En,1,2,768,0.00%,0.00%,0.00%,2
26573,50407,ASDOUGLAS,Douglas Informatik & Service GmbH,En,1,2,768,0.00%,0.00%,0.00%,0
26573,36272,ZBIDR,"Ziff Brothers Investments, LLC",En,1,2,768,0.00%,0.00%,0.00%,0
26573,19245,LEADING-ED...,"Leading Edge Communications, LLC",En,1,2,768,0.00%,0.00%,0.00%,0
26573,44198,SECR-AS,Valstybes imone RegistruCentras,En,1,2,768,0.00%,0.00%,0.00%,0
26573,3601,IXA-NET,Interconnected Associates (IXA) Inc.,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,199833,UgSelhoz-AS,UgSel'hoz LLC,En,1,2,768,0.00%,0.00%,0.00%,0
26573,40589,INFRASCALE-QN,"Infrascale, Inc",En,1,2,768,0.00%,0.00%,0.00%,0
26573,201868,PROSOLUCE,Prosoluce SARL,En,1,2,768,0.00%,0.00%,0.00%,0
26573,26047,MGMEAD,M.G. Mead and Company,En,1,2,768,0.00%,0.00%,0.00%,0
26573,16515,ALTAVISTA,AltaVista Company,En,1,2,768,0.00%,0.00%,0.00%,0
26573,131089,CAT-ISP-4b...,"The Communication Authoity of Thailand, CAT",En,1,2,768,0.00%,0.00%,0.00%,0
26573,198963,DTCTY-AS,DATACITY COMUNICACIONES SL,En,1,2,768,0.00%,0.00%,0.00%,0
26573,9157,SAO-RAS,The Special Astrophysical Observatory (SAO) of Russia's Academy of Sciences,En,1,2,768,0.00%,0.00%,0.00%,0
26573,19393,ROBERTS-CO...,"Roberts Communications Network, LLC",En,1,2,768,0.00%,0.00%,0.00%,0
26573,32971,HCC-ASN,Howard Community College,En,1,2,768,0.00%,0.00%,0.00%,0
26573,42643,Blast-pl-AS,Sebastian Baginski BLAST.PL,En,1,2,768,0.00%,0.00%,0.00%,0
26573,16065,AS16065,Redimi AS,En,1,2,768,0.00%,0.00%,0.00%,0
26573,53841,RAMHOST,RAM Host,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,47619,MBTELECOM-AS,MB Telecom-Ltd. SRL,En,1,2,768,0.00%,0.00%,0.00%,0
26573,133332,LNA-AS-AP,January Twelve Pty Ltd as trustee for The Morton Family Trust and Business Incit,Tr/Ac,1,2,768,0.00%,0.00%,0.00%,0
26573,30086,BOISECOLO,Sen Technologies LLC,En,1,2,768,0.00%,0.00%,0.00%,0
26573,41884,CERT-AS,Swedish Civil Contingencies Agency,Tr/Ac,1,2,768,0.00%,0.00%,0.00%,0
26573,22666,GBHSD,Glenbrook High School District,En,1,2,768,0.00%,0.00%,0.00%,0
26573,51992,DIGITALNET-AS,DIGITALNET SRL,En,1,2,768,0.00%,0.00%,0.00%,0
26573,50262,UNIC,Unic AG,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,24711,CLS-ARGOS-AS,Collecte Localisation Satellites SA,En,1,2,768,0.00%,0.00%,0.00%,0
26573,10458,JUNIPER-TE...,"Juniper Networks, Inc.",En,1,2,768,0.00%,0.00%,0.00%,0
26573,133167,TMBPYT-AS-AP,"TRUE INTERNET Co.,Ltd.",En,1,2,768,0.00%,0.00%,0.00%,0
26573,393251,FRANCIS-MA...,Francis Marion University,En,1,2,768,0.00%,0.00%,0.00%,0
26573,31174,RBA-AS,ZAO RAIFFEISENBANK,En,1,2,768,0.00%,0.00%,0.00%,0
26573,3332,HANSA-AS,Swedbank AS,En,1,2,768,0.00%,0.00%,0.00%,0
26573,1293,HPES,Hewlett-Packard Company,En,1,2,768,0.00%,0.00%,0.00%,0
26573,43824,MASCO-AS,Masco Group,En,1,2,768,0.00%,0.00%,0.00%,0
26573,35503,BG-SCHOOL-AS,Ministry of Education Youth and Science,En,1,2,768,0.00%,0.00%,0.00%,0
26573,15532,(no data),Raiffeisen Schweiz Genossenschaft,En,1,2,768,0.00%,0.00%,0.00%,0
26573,4542,RRNET-AS,"Red River Net, Inc.",En,1,2,768,0.00%,0.00%,0.00%,0
26573,48420,bis-ch-as,Digital Solutions Ltd,En,1,2,768,0.00%,0.00%,0.00%,0
26573,60528,ASN-XANTOS,XANTOS Pawel Kurczak,En,1,2,768,0.00%,0.00%,0.00%,0
26573,44312,MAS-ALL2ALL,Moving Art Studio ASBL,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,16648,PCSIA-NET,"Professional Computer Solutions, Inc.",En,1,2,768,0.00%,0.00%,0.00%,0
26573,199543,TICMATE-AS,TicMate AB,En,1,2,768,0.00%,0.00%,0.00%,0
26573,1132,METEOCONSU...,Meteo Consult BV,Co,1,2,768,0.00%,0.00%,0.00%,0
26573,11733,EJGALLO,E. & J. Gallo Winery Inc.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,28912,OLMA-AS,OAO Investment Firm Olma,En,1,2,768,0.00%,0.00%,0.00%,0
26573,53635,EVERNOTE-US,Evernote Corporation.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,34340,BNT-AS,Bulgarian National TV,En,1,2,768,0.00%,0.00%,0.00%,0
26573,23424,STATSINC,"Stats, Inc.",En,1,2,768,0.00%,0.00%,0.00%,0
26573,25837,DATALINK-IT,DATALINK INFORMATION TECHNOLOGIES INC.,En,1,2,768,0.00%,0.00%,0.00%,0
26573,19486,SBCASI-AKR...,AT&T Internet Services,En,1,2,768,0.00%,0.00%,0.00%,0
26573,21205,INGBANK,ING WholeSale Bank,En,1,2,768,0.00%,0.00%,0.00%,0
26573,43770,ITCONNECT-AS,ITCONNECT Scandinavia AB,En,1,2,768,0.00%,0.00%,0.00%,0
