as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
35015,16380,MILLENNIUM...,Millennium Dom Maklerski S.A.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,42756,QUARTZ-MAT...,QUARTZ MATRIX SRL,En,1,1,256,0.00%,0.00%,0.00%,0
35015,51096,MOKK-AS,Magyar Orszagos Kozjegyzoi Kamara,En,1,1,256,0.00%,0.00%,0.00%,0
35015,61328,METROTEC,OU Metrotec,En,1,1,256,0.00%,0.00%,0.00%,0
35015,197772,NODO50,"NODO50, Altavoz por la libertad de expresion y comunicacion",Co,1,1,256,0.00%,0.00%,0.00%,0
35015,29342,KIYAVIA-AS,CJSC Kiyv Agency of Air Services 'Kiy Avia',En,1,1,256,0.00%,0.00%,0.00%,0
35015,12085,EQUINIX-MA-DC,"Equinix, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,57523,AMET-AS,AMEuroTel s.r.o.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,49003,ENERGOS,OJSC Perm Powersale Company,En,1,1,256,0.00%,0.00%,0.00%,0
35015,197285,SOFTNET-PL-AS,SoftNet spolka z ograniczona odpowiedzialnoscia,En,1,1,256,0.00%,0.00%,0.00%,0
35015,198819,OZK-AS,JSC UNITED GRAIN COMPANY,En,1,1,256,0.00%,0.00%,0.00%,0
35015,30138,ARTECH-INFO,Artech Information Systems LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,25633,DATAMATX-ATL,DATAMATX INC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,36572,WPBF-TV,"Hearst-Argyle Television, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,46686,MED2020,"Med2020 Health Care Software, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,41519,GLSA-AS,Grupa Lotos S.A.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,19256,COMMNET-WI...,COMMNET WIRELESS LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,20691,GLS-SLO-AS,General Logistics Systems logisticne storitve d.o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,49884,DIRECTVISION,S.C. DirectVision S.R.L.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,29905,BAIN-CAPITAL,Bain Capital LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,49991,CLINE-AS,Computer Line Di Mercatelli Simone,En,1,1,256,0.00%,0.00%,0.00%,0
35015,44848,E2CORP-AS,E2 OAO,En,1,1,256,0.00%,0.00%,0.00%,0
35015,42415,AL-JAZEERA,Aljazeera Media Network Corporation,En,1,1,256,0.00%,0.00%,0.00%,0
35015,40434,UCIS-AS,Center for Innovation,En,1,1,256,0.00%,0.00%,0.00%,0
35015,17097,AIGLP-ASN,"Archview Investment Group, LP",En,1,1,256,0.00%,0.00%,0.00%,0
35015,26275,PTCT,Patient Care Technologies,En,1,1,256,0.00%,0.00%,0.00%,0
35015,28864,GUSGROUP-AS,GUS Group AG & Co. KG,En,1,1,256,0.00%,0.00%,0.00%,0
35015,26682,GREENMTN,Green Mountain College,En,1,1,256,0.00%,0.00%,0.00%,0
35015,53290,LAXBH-HSIA,The Beverly Hilton,En,1,1,256,0.00%,0.00%,0.00%,0
35015,33374,BON-AS-001,SOURCE INTERLINK COMPANIES,En,1,1,256,0.00%,0.00%,0.00%,0
35015,39372,PPTV-AS,Josef Edtbauer e.u.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,61176,CDI-AS,City Development and Innovation PJSC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,30949,EDEXCEL-AS,Exponential-E Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,199067,STARTPACK-...,"""StartPack"" LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,59446,DOCTORWEB-AS,Doctor Web Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,59262,ORIX-AS-AP,ORIX Australia Corporation Limited,En,1,1,256,0.00%,0.00%,0.00%,0
35015,46813,PCM-VENTUR...,"PCM Venture I, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,53539,PRAMERICAS,Hiram Walker-Gooderham & Worts Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,51270,LOCCITANE-AS,L'OCCITANE SA,En,1,1,256,0.00%,0.00%,0.00%,0
35015,60644,FarmExpert-AS,Farmexpert Dci SA,En,1,1,256,0.00%,0.00%,0.00%,0
35015,22195,JANGO,DKCM Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,41577,Metallumgroup,Metallum Services AG,En,1,1,256,0.00%,0.00%,0.00%,0
35015,53470,FAYETTECO-TX,"Fayette County, Texas",En,1,1,256,0.00%,0.00%,0.00%,0
35015,199381,DATAMAX-AS,DATAMAX Artur Cebula,En,1,1,256,0.00%,0.00%,0.00%,0
35015,1796,GRADED-LAB...,"Graded Labs, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,132077,FMGL-AU,Fortescue Metals Group Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,40362,CHAPIN-AS,Chapin School,En,1,1,256,0.00%,0.00%,0.00%,0
35015,41685,DTEK,TOB Donbass Fuel-Energy Company,En,1,1,256,0.00%,0.00%,0.00%,0
35015,13898,CMDINC01,"CollaborateMD, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,52375,(no data),CABASE Camara Arg de Base de Datos y Serv en Linea,Tr/Ac,1,1,256,0.00%,0.00%,0.00%,9
35015,61350,EconomistG...,The Economist Newspaper Limited,En,1,1,256,0.00%,0.00%,0.00%,0
35015,46350,SILBER00,Silberline Mfg. Co. Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,40003,PSI-CU-SOF...,"Performance Systems International, Incorporated",En,1,1,256,0.00%,0.00%,0.00%,0
35015,40235,WEXFORD-CA...,Wexford Capital LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,56840,QSS-AS,QSound SOFT SRL,En,1,1,256,0.00%,0.00%,0.00%,0
35015,49068,NETASQ-AS,NETASQ,En,1,1,256,0.00%,0.00%,0.00%,0
35015,46680,CONTACTUAL,"Contactual, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,43718,STBG-AS,Veriosoft EOOD,En,1,1,256,0.00%,0.00%,0.00%,0
35015,34507,OPG,Mediq NV,En,1,1,256,0.00%,0.00%,0.00%,0
35015,262176,(no data),BANCO EXTERIOR,En,1,1,256,0.00%,0.00%,0.00%,0
35015,198009,AI-AS,Ashburn International Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,55837,ANZCA-AS-AP,Australian and New Zealand College of Anaesthetists,En,1,1,256,0.00%,0.00%,0.00%,0
35015,132300,YOURCONNEC...,"YOURCONNECT CO., LTD",Co,1,1,256,0.00%,0.00%,0.00%,0
35015,25628,CDP,Collier County Clerk of the Circuit Court,En,1,1,256,0.00%,0.00%,0.00%,0
35015,26483,AIA-4,The American Institute of Architects,En,1,1,256,0.00%,0.00%,0.00%,0
35015,25916,FREEMAN-CO...,The Freeman Companies,En,1,1,256,0.00%,0.00%,0.00%,0
35015,34851,FSS-AS,Fund of Social Insurance of Russian Federation,En,1,1,256,0.00%,0.00%,0.00%,0
35015,56531,FRITIDSRESOR,Fritidsresor AB,En,1,1,256,0.00%,0.00%,0.00%,0
35015,32958,HERITAGE-M...,"Heritage Medical Associates, P.C.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,59679,ARZHI-AS,Agenstvo po rasprostraneniu zarubejnih izdaniy OJSC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,26429,SIERRA-PAC...,Sierra Pacific Industries,En,1,1,256,0.00%,0.00%,0.00%,0
35015,37279,EGYPTIAN-BANK,Egyptian Banks Company,En,1,1,256,0.00%,0.00%,0.00%,0
35015,51608,FLSmidth-AS,FLSmidth A/S,En,1,1,256,0.00%,0.00%,0.00%,0
35015,46200,FLSmidth-AS,FLSmidth A/S,En,1,1,256,0.00%,0.00%,0.00%,0
35015,22721,SPC-12,Saint Peter's University,En,1,1,256,0.00%,0.00%,0.00%,0
35015,23542,CWI-FNG-ASN,Florida's Natural Growers,En,1,1,256,0.00%,0.00%,0.00%,0
35015,47049,CWI-FNG-ASN,Florida's Natural Growers,En,1,1,256,0.00%,0.00%,0.00%,0
35015,36669,SONIC-MSM-...,AMERICAN ESOTERIC LABORATORIES,En,1,1,256,0.00%,0.00%,0.00%,0
35015,199281,ENIFON2,JSC Eniseytelephone,En,1,1,256,0.00%,0.00%,0.00%,0
35015,51995,TernNET,Ternivske Telebachennya LTD,En,1,1,256,0.00%,0.00%,0.00%,0
35015,16436,MARBLE-ARCH,"Marble Arch Investments, LP",En,1,1,256,0.00%,0.00%,0.00%,0
35015,198074,PESSPB-AS,JSC Petroelectrosbyt,Tr/Ac,1,1,256,0.00%,0.00%,0.00%,0
35015,52464,(no data),Super Giros,En,1,1,256,0.00%,0.00%,0.00%,0
35015,45495,INTERCHANG...,Interchange Ltd.,En,1,1,256,0.00%,0.00%,0.00%,2
35015,36606,VOCS,VOCUS INC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,19041,MHI-LTD,Manitoba Hydro International LTD,En,1,1,256,0.00%,0.00%,0.00%,0
35015,26564,NEW-CANAAN,Town of New Canaan,En,1,1,256,0.00%,0.00%,0.00%,0
35015,43486,MSUI1-AS,"Mizuho Securities USA, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,54419,CLOUDAGY,"Rave Cinemas, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,51459,Manhattan,Manhattan SAS,En,1,1,256,0.00%,0.00%,0.00%,0
35015,13372,FEDERATEDINV,Federated Investors,En,1,1,256,0.00%,0.00%,0.00%,0
35015,26369,BLISTEX-IN...,"Blistex, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,43422,Xchanging-...,Xchanging Global Insurance Solutions Limited,En,1,1,256,0.00%,0.00%,0.00%,0
35015,197410,JMD,Jeronimo Martins Dystrybucja S.A,En,1,1,256,0.00%,0.00%,0.00%,0
35015,22345,SOLIX-INC,"Solix, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,41619,UCUA-AS,UkrSoc Bank Public JSC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,55571,AMWAYIT-AD...,"No. 43000,",En,1,1,256,0.00%,0.00%,0.00%,0
35015,31789,DTC-PRD-AS,"DELTELCO, INC.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,45168,NINET-AS-N...,"Norfolk Telecom, GBE",En,1,1,256,0.00%,0.00%,0.00%,0
35015,56483,AKTIV-SOFT-AS,Aktiv-soft CSJC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,44344,INGRESS-ASN,INGRESS Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,58278,ASSIST24-AS,"""Assist 24"" LTD.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,53946,HMNMH,Henry Mayo Newhall Memorial Hospital,En,1,1,256,0.00%,0.00%,0.00%,0
35015,198512,UFC,JSC United Financial Corporation UFC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,54184,SVGNETWORK,Sun Valley Gold LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,6491,TELEKACHINA,TeleKachina,En,1,1,256,0.00%,0.00%,0.00%,0
35015,17317,THING5-NA,"Thing5, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,19911,NEUSTAR-AS6,"NeuStar, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,53814,BGP,"Lafayette Federal Credit Union - NET Telcos, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
35015,51770,BCR-MD-AS,Banca Comerciala Romana Chisinau S.A.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,15977,(no data),Pershing Limited,En,1,1,256,0.00%,0.00%,0.00%,0
35015,20785,UCT-AS,TOV UCT,En,1,1,256,0.00%,0.00%,0.00%,0
35015,59420,MEDNET,"Medical Information Analityc Center of Kirov Region, Public Company",En,1,1,256,0.00%,0.00%,0.00%,0
35015,54269,PROVIDENTCU,Provident Credit Union,En,1,1,256,0.00%,0.00%,0.00%,0
35015,55793,GSN-AS-AP,Ministry of Civil Defence,En,1,1,256,0.00%,0.00%,0.00%,0
35015,3916,OSIS-PACOM,Joint Intelligence Center Pacific,En,1,1,256,0.00%,0.00%,0.00%,0
35015,12141,EPOCHWIDE-01,"Epoch Systems, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,54332,CITYOFBOISE,City of Boise,En,1,1,256,0.00%,0.00%,0.00%,0
35015,11085,PDI-HQ-INET,"Premier Designs, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
35015,42204,dobreprogr...,dobreprogramy sp. z o.o.,Co,1,1,256,0.00%,0.00%,0.00%,0
35015,18369,APNIC-UNI3-AP,UNICAST AS of ANYCAST node(USA),En,1,1,256,0.00%,0.00%,0.00%,0
35015,42824,SYSTEMA-AS,Trade House Systema LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,132798,CLOUDITPTY...,Cloud IT Pty Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,46105,HMLP-ASN,"HealthCor Management, L.P.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,198342,b3b,Space of business LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,198168,BANK34-AS,"PAT ""BANK 3/4""",En,1,1,256,0.00%,0.00%,0.00%,0
35015,21707,EMHS,Endless Mountains Health Systems,En,1,1,256,0.00%,0.00%,0.00%,0
35015,132164,KASKUSNETW...,Menara Palma P-11 Floor,En,1,1,256,0.00%,0.00%,0.00%,0
35015,11244,AMAG-ASN,"AMAG Pharmaceuticals, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
35015,57968,MOFA,Ministry of Foreign Affairs of Saudi Arabia,En,1,1,256,0.00%,0.00%,0.00%,0
35015,36174,BAPTISTHEALTH,Baptist Health System,En,1,1,256,0.00%,0.00%,0.00%,0
35015,199572,TECHLAN-AS,Setevye technologii LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,198332,SKV-AS,Service Kiosk IT Consulting GmbH,En,1,1,256,0.00%,0.00%,0.00%,0
35015,197007,LaserCraft,Ural Electronics Factory Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,36157,GATEWAY,"Gateway, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
35015,39552,AHR-AS,ALLIANCE HEALTHCARE REPARTITION SAS,En,1,1,256,0.00%,0.00%,0.00%,0
35015,16045,SPEKTAR-AD,Spektar AD,En,1,1,256,0.00%,0.00%,0.00%,0
35015,198857,nowogrod-n...,Biuro Rachunkowe Anna Szewczyk,Tr/Ac,1,1,256,0.00%,0.00%,0.00%,0
35015,11163,AGS-CENTUR...,"Atlantix Global Systems, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,57450,VULCAN-AS,Vulcan SA,En,1,1,256,0.00%,0.00%,0.00%,0
35015,49212,REALE-SEGU...,"REALE SEGUROS GENERALES, S.A",En,1,1,256,0.00%,0.00%,0.00%,0
35015,46329,TOURO-ASN,TOURO UNIVERSITY NEVADA,En,1,1,256,0.00%,0.00%,0.00%,0
35015,44564,EUROSPED-AS,Technical Solutions Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,31844,HOLDBROTHERS,Tafferer Trading LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,52386,(no data),"Banco Nacional de Credito, C.A.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,36051,PFG-DC,"Promontory Financial Group, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,27505,DARK-PALADIN,Dark Paladin Productions,En,1,1,256,0.00%,0.00%,0.00%,0
35015,40172,DARK-PALADIN,Dark Paladin Productions,En,1,1,256,0.00%,0.00%,0.00%,0
35015,17080,SCRPRO-001,"The Screening Pros, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,327740,TESPOK-AMS-IX,TESPOK,En,1,1,256,0.00%,0.00%,0.00%,0
35015,20348,OFS-BRANDS,OFS Brands Holdings Inc,En,1,1,256,0.00%,0.00%,0.00%,0
35015,35513,RCCF-UKRAI...,Bank Renaissance Capital Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,35013,ALFA-BANK-...,Alfa-Bank Moscow Russia,En,1,1,256,0.00%,0.00%,0.00%,0
35015,43570,ONTRACK-AS...,KROLL Ontrack Sp. z o.o.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,49089,UA-DC,Nikultsev Aleksandr Nikolaevich,En,1,1,256,0.00%,0.00%,0.00%,0
35015,40746,OMI-ASN,Owensboro Messenger Inquirer,En,1,1,256,0.00%,0.00%,0.00%,0
35015,59646,BANKVOSTOK-as,PJSC BANK VOSTOK,En,1,1,256,0.00%,0.00%,0.00%,0
35015,29533,FreeBIX,FreeBIX VZW / ASBL,En,1,1,256,0.00%,0.00%,0.00%,0
35015,39818,KFIB-OJSC-AS,KIT Finance Investment bank (OJSC),En,1,1,256,0.00%,0.00%,0.00%,0
35015,26354,VISTO-UK,Visto Corporation,En,1,1,256,0.00%,0.00%,0.00%,0
35015,60578,Nemetschek,Nemetschek OOD,En,1,1,256,0.00%,0.00%,0.00%,0
35015,57927,ICXEurope,ICX Europe Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,197608,TMC-AS,TMC SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,En,1,1,256,0.00%,0.00%,0.00%,0
35015,327725,UnitelSTP,UNITEL STP SARL,En,1,1,256,0.00%,0.00%,0.00%,0
35015,46410,THE-JOURNA...,The Journal News,En,1,1,256,0.00%,0.00%,0.00%,0
35015,198554,DXI-AS,DXI Limited,Co,1,1,256,0.00%,0.00%,0.00%,0
35015,13910,REGISTER,"Register.com, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
35015,18518,LCA-ASN,"LaGrange Capital Administration, L.L.C.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,393399,SNL-KTF,Sandia National Labs Kauai Test Facility,En,1,1,256,0.00%,0.00%,0.00%,0
35015,20254,FRML-ASN,"Fore Research & Management, LP",En,1,1,256,0.00%,0.00%,0.00%,0
35015,32038,RIV01,Riviera Hotel and Casino,En,1,1,256,0.00%,0.00%,0.00%,0
35015,18433,AS-PCAL,"PAUL CAPITAL ADVISORS, L.L.C.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,43601,BCC-AS,JSC BankCenterCredit,En,1,1,256,0.00%,0.00%,0.00%,0
35015,133005,NIACL-AS,NEW INDIA ASSURANCE CO LTD,En,1,1,256,0.00%,0.00%,0.00%,0
35015,59496,Logoteleco...,Logotelecom Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,198274,ITKVARTAL-AS,IT Kvartal Telecom Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,55062,GSC-MINNEA...,"Gannett Supply Corp. - Minneapolis, MN",En,1,1,256,0.00%,0.00%,0.00%,0
35015,55278,CIG-ASN,California Capital Insurance Company,En,1,1,256,0.00%,0.00%,0.00%,0
35015,197719,FOXBG-AS,Fox International Channels Bulgaria Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,27245,HEIDRICK-C...,HEIDRICK,En,1,1,256,0.00%,0.00%,0.00%,0
35015,32972,CORPTAX-INC-1,"Corptax, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,45217,TORA-TRADI...,Tora Trading Services Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,27909,(no data),Correos Chile,En,1,1,256,0.00%,0.00%,0.00%,0
35015,48616,DATASOFT-N...,Datasoft S.R.L.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,38275,COMMVAULT-...,"5th Floor, Plot No. 39, Phase II, Block A",En,1,1,256,0.00%,0.00%,0.00%,0
35015,197808,IMMO-AS,Technical Services Company Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,13551,THE-GAP-INC,"Gap, Inc. Direct",En,1,1,256,0.00%,0.00%,0.00%,0
35015,50374,RN-INFORM,"Limited Liability Company ""RN-Inform""",En,1,1,256,0.00%,0.00%,0.00%,0
35015,32084,ASN-RPD,"Reprints Desk, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
35015,40350,ASN-RPD,"Reprints Desk, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
35015,16754,TTL-31,TRILLIUM TRADING LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,22659,TTL-31,TRILLIUM TRADING LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,9773,WOMENPRO-A...,KYONGGIDO WOMEN CENTER,En,1,1,256,0.00%,0.00%,0.00%,0
35015,46839,AIRPORT-SH...,Airport Shoppes and Hotel Corp,En,1,1,256,0.00%,0.00%,0.00%,0
35015,49295,ASIROM-VIG,S.C. Asigurarea Romaneasca - ASIROM Viena Insurance Group S.A.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,26042,TENEX-SYSTEMS,"TENEX Systems, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,42716,ASSAN-BILI...,Assan Bilisim A.S.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,54515,MRMC,Milford Regional Medical Center Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,47294,Alliance-TR,Alliance Yapim Limited Sirketi,En,1,1,256,0.00%,0.00%,0.00%,0
35015,59672,MIR-DETSTV...,Mir Detstva Ltd.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,45639,KENEXATECH...,"Plot No 1,Hill no: 3",En,1,1,256,0.00%,0.00%,0.00%,0
35015,60348,DNBBANK-AS,JSC DNB Bank,En,1,1,256,0.00%,0.00%,0.00%,0
35015,51797,BIGUP-AS,BIGUP SPRL,En,1,1,256,0.00%,0.00%,0.00%,2
35015,33582,BRANT-POINT,Brant Point Capital Management LLC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,16389,ST-INTERNE...,"Shurtape Technologies, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,51869,SPbMAPO-NET,State educational institution of further education Northwestern State Medical Un,En,1,1,256,0.00%,0.00%,0.00%,0
35015,40825,PAML-ASN,"Pinnacle Asset Management, LP",En,1,1,256,0.00%,0.00%,0.00%,0
35015,54348,CAROMONT-H...,CaroMont Health Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,48800,BACE-AS,Banque Algerienne du Commerce Exterieur SA,En,1,1,256,0.00%,0.00%,0.00%,0
35015,18437,PITT-OHIO-...,"Pitt-Ohio Express, LLC.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,44023,ASN-EPA-FR...,european pressphoto agency b.v. Zweigniederlassung Frankfurt,En,1,1,256,0.00%,0.00%,0.00%,0
35015,1852,UCDC-NET,University of California - Office of the President,En,1,1,256,0.00%,0.00%,0.00%,0
35015,40018,CCCI,"Caribou Coffee Company, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
35015,197857,COMPASSPLU...,Compass Plus Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,53651,COMPASSPLU...,Compass Plus Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,42573,Skrivanek,SKRIVANEK SP. Z O.O.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,25788,CPL-AS,"Centerview Partners, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,51047,TURTLE-NET,Turtle Networks Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,59636,UA-M1-AS,TOV TELEODIN,En,1,1,256,0.00%,0.00%,0.00%,0
35015,32879,CTG-NET,"Clarity Technology Group, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,23425,HQ01,CMRE FSI,En,1,1,256,0.00%,0.00%,0.00%,0
35015,10926,HQ01,CMRE FSI,En,1,1,256,0.00%,0.00%,0.00%,0
35015,196779,VOODOO,Voodoo OOD,En,1,1,256,0.00%,0.00%,0.00%,0
35015,26491,GEEKSTORAGE,"GEEKSTORAGE.COM, LLC",En,1,1,256,0.00%,0.00%,0.00%,0
35015,54408,FICOH,First Insurance Company of Hawaii,En,1,1,256,0.00%,0.00%,0.00%,0
35015,55226,WELLP-10-F...,"Wellpartner, Inc",En,1,1,256,0.00%,0.00%,0.00%,0
35015,21441,LJSE-AS,Ljubljanska borza d.d.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,34278,UA-ISP-AS,V. LASHKARYOV INSTITUTE OF SEMICONDUCTOR PHYSICS of The National Academy of Scie,En,1,1,256,0.00%,0.00%,0.00%,0
35015,46418,BAKER-AUBU...,Baker College,En,1,1,256,0.00%,0.00%,0.00%,0
35015,54100,JLPC,jackson lewis p.c.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,46098,FIRST-MCO,First Managed Care Option,En,1,1,256,0.00%,0.00%,0.00%,0
35015,11345,AKIMA-MANA...,"Akima Management Services, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,54940,WILMINGTON...,Wilmington Trust Retirement and Institutional Services Company,En,1,1,256,0.00%,0.00%,0.00%,0
35015,22600,SFTC-MAIL-...,San Francisco Superior Court,En,1,1,256,0.00%,0.00%,0.00%,0
35015,30849,HOST-AS,Research-and-production company Host Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,52922,(no data),"Unimed Nordeste RS, Soc. Coop. de Serv. Med.ltda.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,47290,BESI_PL-AS,BANCO ESPIRITO SANTO DE INVESTOMENTO SA,En,1,1,256,0.00%,0.00%,0.00%,0
35015,40242,J2-DOC,J2 Global Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,48623,CYDB-AS,CYPRUS Development Bank Limited,En,1,1,256,0.00%,0.00%,0.00%,0
35015,49638,CATNIX,Consorci de Serveis Universitaris de Catalunya,Tr/Ac,1,1,256,0.00%,0.00%,0.00%,0
35015,42222,TELESENS,Telesens Ventures Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,50080,PROVUS-AS,PROVUS SERVICE PROVIDER SA,En,1,1,256,0.00%,0.00%,0.00%,0
35015,198286,URSSAF,URSSAF,En,1,1,256,0.00%,0.00%,0.00%,0
35015,22214,MEDELAINC,Medela Inc,En,1,1,256,0.00%,0.00%,0.00%,0
35015,20146,ASN1GUARD2...,Guardian Industries Corp,En,1,1,256,0.00%,0.00%,0.00%,0
35015,54859,BETATECH-MTL,Beta Technologies Ltd,En,1,1,256,0.00%,0.00%,0.00%,0
35015,58403,BPDDIY-AS-ID,Bank Pembangunan Daerah DIY,En,1,1,256,0.00%,0.00%,0.00%,0
35015,37499,UAP,UAP Holdings Limited,En,1,1,256,0.00%,0.00%,0.00%,0
35015,54865,EARC-TW-ATT,"E.A. Renfroe & Company, Inc.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,16799,PAYMASTER,Hughes Aircraft Employees FCU,En,1,1,256,0.00%,0.00%,0.00%,0
35015,17221,GRAUBARD,"Graubard, Mollen & Miller, LLP.",En,1,1,256,0.00%,0.00%,0.00%,0
35015,58105,CHITARU-AS,Chita.Ru Ltd.,Co,1,1,256,0.00%,0.00%,0.00%,0
35015,51240,DEDEMAN-AS,DEDEMAN SRL,En,1,1,256,0.00%,0.00%,0.00%,0
35015,61009,TYUMBIT-AS,Tyumbit-ASU CJSC,En,1,1,256,0.00%,0.00%,0.00%,0
35015,14688,GVSI,GlobalView Software Inc.,En,1,1,256,0.00%,0.00%,0.00%,0
35015,37548,ARPCE,ARPCE,En,1,1,256,0.00%,0.00%,0.00%,0
35015,52501,(no data),"Newcom Nicaragua, S.A.",En,1,1,256,0.00%,0.00%,0.00%,0
